,num_sulphur,num_polar_non_positive_non_negative,num_polar,num_positive,num_negative,num_hydrophobic,num_aromatic,num_non_aromatic,num_hydroxylic,num_amidic,num_aliphatic,num_essential,weight,hydrophobicity,hydration_energy,num_large_chains,sidechain_volume,polarity,sasa
767,3,17,38,11,10,18,15,66,10,7,20,43,11127.40000000001,-38.599999999999994,-131.56999999999994,44,5861.8,679.8,145.93099999999998
768,3,12,28,11,5,12,11,57,4,8,24,24,9128.800000000005,-50.50000000000001,-142.79999999999993,35,4640.400000000001,576.3999999999999,119.05499999999996
769,6,19,43,16,8,22,6,80,11,8,27,38,11436.100000000011,-41.8,-145.11,45,5959.700000000002,730.9000000000002,149.31600000000006
770,3,8,28,14,6,13,12,50,1,7,16,27,8909.400000000001,-60.6,-140.67,40,4949.400000000001,528.0,116.57800000000003
771,3,15,33,10,8,23,16,66,7,8,23,44,11528.50000000001,-9.700000000000003,-114.91999999999996,52,6479.200000000002,652.3999999999999,153.336
772,1,2,6,3,1,4,5,12,1,1,5,7,2488.4999999999995,-6.000000000000001,-44.7,11,1416.2,131.5,32.089000000000006
773,2,22,44,15,7,28,7,88,8,14,38,47,12610.00000000002,-34.900000000000006,-133.80999999999992,57,6729.7,798.7999999999997,166.295
774,3,9,13,4,0,12,6,30,3,6,12,17,4891.599999999999,1.799999999999998,-63.51,22,2671.6,276.4,64.372
775,1,3,3,0,0,8,6,13,2,1,8,10,2701.999999999999,20.4,-30.49,14,1620.4999999999998,122.90000000000002,36.059999999999995
776,1,14,32,7,11,14,11,53,7,7,18,27,8681.000000000002,-42.20000000000001,-91.25999999999998,32,4464.0,558.4999999999998,113.44700000000005
777,1,8,15,3,4,8,10,24,4,4,6,21,4988.3,-20.799999999999997,-64.2,20,2783.9000000000005,274.59999999999997,65.36700000000002
778,6,5,16,8,3,16,12,37,3,2,14,21,6804.699999999998,-5.0000000000000036,-90.18999999999998,29,3725.5000000000005,379.69999999999993,90.15499999999999
779,0,9,18,3,6,4,7,30,6,3,10,17,5123.5999999999985,-32.8,-65.96999999999998,18,2662.9,315.69999999999993,67.03400000000002
780,2,30,52,14,8,11,16,81,14,16,22,35,13606.400000000018,-130.20000000000002,-296.1900000000001,49,7066.1,845.1000000000005,174.22300000000004
781,2,8,12,2,2,12,3,31,5,3,15,15,4263.699999999998,7.9,-30.630000000000003,15,2095.5,269.5,55.61300000000001
782,3,20,34,7,7,19,8,66,10,10,25,30,9638.700000000004,-18.600000000000005,-99.18999999999997,37,4858.700000000001,620.3,125.69400000000003
783,6,5,8,1,2,12,2,24,3,2,10,9,3136.699999999999,23.100000000000005,-10.909999999999998,7,1416.8999999999999,200.5,40.005
784,5,11,41,17,13,22,7,75,8,3,25,38,10977.10000000001,-47.6,-128.79999999999993,42,5541.200000000001,710.9,142.79800000000003
785,4,19,41,14,8,26,14,78,14,5,27,45,12626.400000000014,-18.800000000000004,-176.49999999999994,53,6818.400000000001,743.2,164.01999999999998
786,8,23,41,8,10,26,12,81,10,13,25,43,12599.300000000016,-17.0,-128.80999999999995,48,6535.9000000000015,759.3000000000002,164.33300000000006
787,6,21,46,12,13,25,7,78,8,13,22,38,11378.900000000012,-51.60000000000001,-109.3099999999999,46,5830.1,744.6999999999999,149.93800000000005
788,4,15,21,6,0,14,10,43,8,7,16,26,7176.999999999999,-2.400000000000003,-114.39999999999993,29,3898.0,412.69999999999993,95.02699999999999
789,3,6,19,10,3,14,10,38,4,2,15,22,6488.8,-15.499999999999993,-88.53999999999996,29,3523.3,392.20000000000005,85.77799999999999
790,3,9,24,10,5,12,11,49,4,5,20,22,8289.800000000001,-40.70000000000002,-139.47,33,4340.599999999999,497.2999999999999,105.93200000000004
791,4,20,34,8,6,17,7,62,12,8,22,30,8886.900000000003,-25.199999999999992,-111.04999999999995,33,4430.8,585.1999999999999,117.17
792,5,11,29,11,7,13,9,60,5,6,16,34,9816.200000000006,-42.1,-140.89999999999995,40,5262.3,560.3999999999999,127.30600000000003
793,1,15,22,3,4,17,14,42,9,6,17,30,7663.2,2.5,-79.57000000000002,30,4186.2,438.4999999999998,101.30499999999999
794,3,4,9,4,1,9,6,20,0,4,7,10,3705.6999999999985,-9.899999999999999,-58.230000000000004,16,2046.2,205.8,47.55800000000001
795,2,22,41,7,12,18,8,78,13,9,32,28,10773.200000000017,-44.29999999999999,-115.78999999999994,32,4951.600000000002,755.2000000000002,139.15000000000003
796,1,5,7,0,2,2,2,13,1,4,4,2,1990.9999999999998,-22.3,-33.339999999999996,4,905.2,135.1,25.331999999999997
797,1,5,8,3,0,4,4,14,5,0,5,6,2347.5999999999995,-5.3999999999999995,-56.81999999999999,8,1179.1,144.5,30.074999999999996
798,2,16,43,16,11,16,4,71,10,6,22,34,9940.80000000001,-53.60000000000001,-130.65,38,5042.099999999999,672.5,128.85600000000002
799,3,4,10,3,3,9,5,19,2,2,5,11,3358.599999999999,-3.500000000000001,-42.190000000000005,13,1792.9999999999998,192.5,43.68900000000001
800,0,5,16,8,3,10,6,37,3,2,18,23,5800.299999999999,-10.899999999999999,-56.64,26,3179.7,348.4,77.69600000000001
801,1,3,9,5,1,6,0,16,1,2,5,11,2200.6,-3.4999999999999982,-31.7,13,1212.9,135.60000000000002,29.12599999999999
802,2,8,21,9,4,9,8,37,6,2,11,23,6405.8,-28.299999999999997,-103.96999999999996,27,3572.7,369.7,83.811
803,3,16,43,21,6,19,12,68,9,7,20,37,11442.300000000012,-81.0,-233.8100000000002,49,6339.5999999999985,682.8999999999999,148.43699999999998
804,6,10,22,5,7,24,12,53,5,5,19,30,8870.100000000002,26.300000000000008,-61.989999999999995,40,4836.500000000002,501.0,116.81800000000001
805,4,20,35,9,6,19,14,67,11,9,20,38,11364.900000000009,-36.100000000000016,-167.20000000000005,50,6213.200000000002,647.5000000000001,148.33400000000006
806,5,5,15,5,5,14,9,40,2,3,17,22,6910.6,-19.6,-72.2,25,3689.3,380.2,89.718
807,6,18,42,14,10,25,15,76,10,8,25,45,12325.900000000016,-34.90000000000002,-135.56,47,6470.9000000000015,762.3,162.26000000000008
808,2,6,12,1,5,6,7,22,2,4,5,8,3990.4999999999977,-12.100000000000003,-41.98999999999999,14,2050.1,243.99999999999994,52.073000000000015
809,2,17,37,11,9,20,12,62,6,11,22,33,10267.100000000008,-56.29999999999999,-128.94999999999987,44,5582.199999999999,631.9000000000001,135.79899999999995
810,7,8,24,10,6,28,13,50,3,5,18,36,8843.000000000002,13.700000000000006,-82.60999999999999,39,4916.599999999999,490.1999999999999,116.46700000000001
811,0,13,27,9,5,8,8,50,4,9,21,21,7738.000000000002,-55.69999999999999,-121.56999999999988,30,3889.2000000000003,508.0999999999999,99.78900000000004
812,2,6,11,3,2,5,2,18,2,4,5,7,2609.899999999999,-22.4,-34.489999999999995,8,1284.3,181.29999999999998,34.553
813,4,18,25,0,7,15,3,43,10,8,14,17,5828.1,-10.899999999999997,-63.82,14,2727.4,395.7,75.25900000000003
814,3,15,32,9,8,21,6,65,11,4,23,43,9508.700000000003,3.700000000000001,-70.55999999999996,41,5112.100000000001,573.5,125.36700000000006
815,8,14,51,21,16,23,12,79,10,4,17,39,12469.400000000016,-89.29999999999998,-169.47999999999993,45,6401.400000000002,814.0999999999999,162.22399999999993
816,1,10,14,3,1,12,11,24,5,5,9,18,5092.899999999998,-6.800000000000003,-90.42000000000002,21,2938.3,267.59999999999997,65.891
817,1,11,29,14,4,8,6,43,9,2,10,23,6699.299999999997,-58.99999999999999,-130.79,27,3580.7000000000007,436.0,89.29200000000002
818,0,5,24,11,8,12,6,43,2,3,15,26,6871.699999999998,-35.50000000000001,-58.16999999999999,31,3837.0,424.7,91.67099999999996
819,1,7,10,2,1,4,6,25,6,1,6,17,4299.799999999998,7.599999999999999,-51.96000000000001,19,2386.6,227.99999999999991,56.77599999999998
820,7,13,29,11,5,12,2,49,7,6,13,18,6606.6,-49.900000000000006,-120.23,20,3091.4999999999995,454.70000000000016,85.703
821,1,10,14,1,3,6,5,20,3,7,4,8,3491.4999999999986,-23.500000000000004,-60.05,13,1820.1,218.79999999999995,44.95700000000001
822,0,8,13,4,1,2,2,18,5,3,4,8,2711.099999999999,-27.3,-66.44,12,1414.2,178.29999999999998,35.649
823,3,10,28,10,8,13,9,50,2,8,11,29,8388.000000000002,-39.900000000000006,-90.42,37,4614.199999999999,502.1000000000001,110.786
824,0,2,4,2,0,6,5,10,0,2,6,10,2159.0,2.6,-13.950000000000001,11,1324.7,111.89999999999999,29.451
825,1,14,29,9,6,19,15,64,8,6,28,41,10897.300000000008,-5.299999999999997,-105.1499999999999,48,6095.700000000001,624.0999999999999,144.42300000000003
826,4,14,25,5,6,14,5,53,9,5,19,22,7543.299999999999,-1.3999999999999964,-70.72999999999996,27,3794.599999999999,475.3999999999999,98.25800000000004
827,4,9,24,9,6,12,6,37,4,5,9,15,6079.6,-40.49999999999997,-108.13,25,3257.5000000000005,374.00000000000006,78.739
828,0,2,9,4,3,5,2,16,2,0,7,8,2405.5999999999995,-8.899999999999999,-27.78,9,1239.9,157.7,31.025000000000002
829,7,21,47,15,11,22,15,73,13,8,17,35,12232.600000000013,-65.4,-212.6700000000001,43,6388.400000000001,753.9000000000003,157.30500000000006
830,3,25,48,10,13,18,16,83,16,9,24,42,13567.600000000022,-59.80000000000001,-184.79000000000022,50,7062.100000000002,835.4000000000003,176.15300000000002
831,2,4,8,2,2,5,2,16,1,3,4,8,2445.8999999999996,-8.0,-23.0,11,1299.8999999999999,150.30000000000004,32.562
832,3,1,8,6,1,13,6,29,1,0,17,18,4790.199999999998,16.500000000000004,-39.650000000000006,22,2705.5,256.0,62.730000000000004
833,4,11,30,14,5,18,8,54,6,5,18,30,8626.900000000001,-26.099999999999994,-121.73999999999994,39,4809.100000000001,512.4999999999999,114.36299999999996
834,2,9,16,4,3,8,6,33,6,3,12,16,5317.499999999998,-13.3,-85.08999999999996,19,2753.3999999999996,312.9999999999999,68.61
835,4,17,50,21,12,18,7,82,7,10,23,42,12249.500000000013,-92.30000000000004,-161.95999999999998,52,6523.0,793.5999999999997,160.76500000000004
836,3,3,18,8,7,16,5,44,1,2,20,22,6568.499999999999,2.9999999999999982,-35.26,28,3468.2999999999993,400.7999999999999,85.75500000000002
837,3,13,26,9,4,5,10,42,6,7,11,16,7266.4000000000015,-79.00000000000003,-170.41000000000003,23,3696.7000000000007,455.0,93.39899999999996
838,0,4,8,1,3,3,3,15,2,2,5,9,2498.1999999999994,-7.800000000000002,-19.17,8,1319.6,150.40000000000003,32.783
839,5,9,27,12,6,24,19,63,5,4,23,46,11804.500000000013,11.299999999999997,-119.1499999999999,54,6778.9000000000015,622.6999999999999,154.946
840,0,6,10,3,1,4,6,20,1,5,9,8,3683.1999999999985,-26.6,-71.24999999999999,16,2028.5,214.39999999999995,48.17400000000001
841,2,16,40,14,10,16,15,72,9,7,25,35,12240.30000000001,-60.1,-188.21,49,6600.5,729.1999999999999,157.221
842,3,11,22,4,7,15,4,46,9,2,16,24,6670.0999999999985,1.9999999999999991,-62.54,26,3436.8999999999996,399.2999999999999,86.686
843,6,23,42,11,8,22,18,72,8,15,22,33,12501.000000000013,-64.00000000000004,-202.26000000000016,49,6633.400000000001,757.2000000000002,162.4810000000001
844,3,5,12,3,4,5,1,21,4,1,4,9,2814.199999999999,-14.600000000000001,-31.139999999999997,7,1260.8999999999999,194.7,35.772999999999996
845,6,19,35,9,7,20,19,65,8,11,22,27,11211.90000000001,-49.59999999999999,-165.03999999999996,38,5613.000000000001,707.0000000000003,144.70799999999997
846,3,9,22,7,6,13,10,47,3,6,19,25,7993.200000000003,-33.5,-103.37999999999998,29,4242.7,467.0999999999999,103.15700000000001
847,5,12,31,11,8,18,9,60,8,4,22,30,9297.900000000003,-32.8,-126.40999999999991,34,4752.2,576.5999999999999,120.54100000000004
848,2,6,18,7,5,6,4,25,4,2,4,13,4135.299999999998,-33.0,-79.27999999999999,15,2163.7,260.2,52.468
849,2,12,24,9,3,4,3,38,9,3,11,13,5369.5999999999985,-53.60000000000001,-126.66999999999996,16,2570.2999999999997,368.2999999999999,68.68200000000002
850,0,7,37,16,14,15,10,59,1,6,18,35,10042.900000000007,-69.09999999999998,-112.81999999999994,47,5675.300000000001,609.7999999999998,133.078
851,2,21,41,14,6,17,12,71,9,12,26,38,11405.90000000001,-63.600000000000016,-175.44000000000003,45,6148.2,707.9000000000001,148.75900000000001
852,3,13,19,3,3,11,15,35,7,6,12,21,7260.500000000002,-14.8,-123.15000000000003,30,4088.9000000000005,384.90000000000003,94.51800000000001
853,8,19,45,13,13,20,13,72,7,12,16,24,11930.100000000013,-94.49999999999999,-211.84000000000003,42,6156.500000000001,745.6,153.05199999999996
854,2,6,11,4,1,8,8,20,3,3,6,11,3976.799999999998,-4.799999999999999,-71.23999999999998,18,2255.2999999999997,218.2999999999999,52.549
855,2,11,23,6,6,16,9,44,6,5,18,24,7102.9,-12.499999999999995,-84.72999999999992,28,3674.1000000000004,436.9999999999997,92.86
856,2,19,43,14,10,11,8,70,9,10,24,25,10479.500000000013,-104.40000000000003,-186.86000000000007,35,5139.6,707.1000000000001,132.95000000000002
857,4,9,23,11,3,7,4,31,7,2,3,15,5065.499999999997,-47.0,-139.94,20,2694.0999999999995,304.6,64.674
858,0,8,11,2,1,6,2,16,2,6,4,10,2474.499999999999,-10.0,-33.699999999999996,11,1376.9,158.4,32.656000000000006
859,3,8,33,19,6,23,16,62,3,5,21,42,11338.300000000008,-29.100000000000016,-167.4800000000001,56,6547.6,627.1,149.04500000000004
860,1,7,26,11,8,10,9,46,3,4,17,18,7400.800000000001,-62.40000000000002,-122.60999999999997,25,3568.7000000000007,492.59999999999985,92.802
861,0,5,14,7,2,5,0,23,2,3,9,14,3031.7999999999993,-20.699999999999996,-32.760000000000005,15,1648.1,209.3,41.28399999999999
862,5,23,39,10,6,23,14,77,11,12,25,42,12411.500000000018,-24.00000000000001,-167.35000000000005,50,6628.7000000000035,736.4,163.1370000000001
863,2,16,33,10,7,21,17,68,4,12,30,42,11709.500000000011,-31.49999999999998,-104.83,51,6433.7,698.6000000000001,154.32100000000003
864,3,10,23,9,4,12,5,47,3,7,17,23,6947.699999999998,-26.4,-74.93999999999997,29,3663.899999999999,440.39999999999986,91.82399999999997
865,2,20,36,13,3,17,16,66,10,10,24,32,11462.300000000014,-66.8,-214.2700000000001,46,6241.5,673.5000000000001,148.07700000000006
866,3,8,22,8,6,11,15,36,1,7,8,25,7824.7,-48.49999999999999,-117.70999999999997,34,4525.899999999999,416.4999999999999,101.10000000000002
867,3,3,5,1,1,8,1,15,0,3,6,7,2142.7999999999997,12.5,-4.38,11,1200.3000000000002,118.4,28.843999999999994
868,0,2,5,3,0,9,5,14,1,1,9,10,2607.2999999999997,13.899999999999999,-26.679999999999996,14,1515.1999999999998,137.6,34.102
869,4,8,25,11,6,16,10,51,4,4,18,27,8583.3,-37.5,-122.24999999999993,34,4659.899999999999,497.99999999999983,111.26600000000005
870,5,6,13,6,1,15,10,24,2,4,6,17,4822.599999999998,-5.000000000000002,-64.53999999999999,21,2699.2999999999993,263.2,63.227
871,0,17,39,13,9,8,4,59,9,8,16,25,8376.7,-82.29999999999998,-140.97000000000003,34,4136.700000000001,585.5000000000001,108.73100000000004
872,1,11,38,12,15,13,14,68,3,8,24,28,11205.700000000012,-81.5,-130.88999999999993,40,5688.8,730.3,145.30599999999993
873,4,15,33,13,5,16,10,68,9,6,26,32,10310.50000000001,-39.89999999999999,-132.06999999999996,40,5287.4000000000015,650.1,134.343
874,1,7,27,14,6,14,12,51,3,4,19,34,9127.300000000003,-36.79999999999999,-138.49999999999994,44,5129.6,513.1999999999998,119.88999999999997
875,3,4,16,7,5,7,3,26,4,0,7,13,3948.099999999998,-28.299999999999997,-62.34999999999999,13,1970.9999999999998,256.5,51.513999999999996
876,1,5,18,10,3,13,5,41,3,2,18,24,6238.4,-2.8000000000000065,-59.400000000000006,32,3507.1000000000004,369.9,83.34999999999998
877,1,2,8,1,5,4,4,13,1,1,4,7,2354.7,-12.600000000000001,-16.009999999999998,7,1134.1,152.00000000000003,29.943000000000005
878,3,14,44,17,13,30,11,87,7,7,34,51,13633.900000000023,-21.700000000000006,-129.64,61,7532.100000000001,811.1,178.191
879,2,12,25,6,7,26,16,60,7,5,28,41,10561.900000000009,20.599999999999994,-89.84999999999997,47,5883.800000000001,578.9999999999999,138.88199999999998
880,5,25,40,10,5,19,16,69,15,10,19,35,11687.100000000011,-38.49999999999999,-207.59000000000012,46,6158.400000000004,693.8999999999997,150.35800000000012
881,1,3,12,7,2,3,2,18,1,2,4,10,2805.0999999999995,-29.500000000000004,-59.4,12,1458.2,183.6,36.51299999999999
882,5,11,27,11,5,15,9,56,2,9,22,21,8630.600000000002,-51.5,-134.78999999999994,33,4281.0,556.3999999999997,111.65599999999998
883,8,24,48,12,12,20,8,86,15,9,25,33,12414.10000000002,-55.099999999999994,-180.48,40,6037.000000000002,807.0000000000005,158.349
884,2,9,19,8,2,11,3,40,7,2,13,23,5734.799999999998,0.9000000000000015,-78.54999999999998,27,3071.5999999999995,342.79999999999995,76.069
885,5,26,48,12,10,19,14,85,15,11,28,39,13630.300000000023,-86.20000000000002,-231.02000000000027,50,7043.600000000001,833.0999999999997,175.8470000000001
886,2,15,35,11,9,10,7,63,10,5,21,30,9313.50000000001,-66.10000000000002,-138.13999999999993,31,4551.000000000001,613.0,120.15900000000008
887,0,4,9,2,3,3,2,16,3,1,7,7,2298.2999999999993,-13.900000000000002,-20.17,7,1104.5,159.6,29.851
888,0,12,21,5,4,3,4,34,4,8,10,16,5047.900000000001,-51.8,-78.62,17,2477.599999999999,348.3,65.454
889,2,17,36,12,7,15,19,61,8,9,21,37,11365.700000000013,-69.1,-175.85000000000008,48,6239.200000000002,665.9999999999998,149.587
890,7,21,37,7,9,16,8,67,10,11,17,33,10248.100000000008,-49.00000000000001,-129.73999999999995,36,5253.199999999999,631.6000000000001,133.61700000000002
891,4,11,26,9,6,7,9,47,5,6,12,21,7673.999999999999,-54.59999999999999,-134.28,28,3815.8000000000015,481.99999999999983,99.232
892,1,6,20,6,8,8,4,39,1,5,16,17,5733.5,-36.099999999999994,-43.48000000000001,20,2858.2000000000003,384.4,74.75000000000001
893,3,5,10,5,0,10,9,22,4,1,7,19,4590.399999999999,0.6999999999999975,-75.85999999999999,21,2705.2999999999997,220.90000000000006,60.834999999999994
894,1,10,23,8,5,27,11,60,5,5,32,39,9577.500000000005,32.89999999999999,-60.04000000000003,43,5301.4,542.1999999999997,126.00399999999995
895,2,11,34,16,7,16,13,63,4,7,23,31,10584.000000000007,-63.79999999999998,-169.34,46,5699.1,642.4,137.694
896,2,11,20,3,6,19,9,43,9,2,21,22,6935.0,12.799999999999997,-71.63,27,3644.4,406.6999999999998,89.792
897,5,15,39,11,13,20,9,71,8,7,23,36,10930.20000000001,-43.70000000000002,-109.36999999999993,41,5725.6,682.4999999999998,142.204
898,3,10,24,10,4,11,9,41,4,6,12,23,6952.400000000001,-37.89999999999999,-89.81999999999992,30,3875.1999999999994,425.4,93.06399999999998
899,0,10,16,3,3,8,8,24,5,5,7,14,4587.199999999998,-19.8,-77.67,18,2562.6,264.7,59.87700000000002
900,0,6,18,6,6,2,4,29,1,5,6,16,4623.499999999999,-47.9,-38.949999999999996,18,2468.7,306.00000000000006,61.162000000000006
901,4,18,32,9,5,18,16,65,6,12,25,34,11371.800000000014,-50.2,-174.43000000000012,41,6163.4,658.8000000000001,147.934
902,3,10,21,5,6,15,7,46,5,5,19,24,7122.300000000001,-11.899999999999999,-76.41000000000001,29,3645.2000000000007,431.0999999999999,92.06500000000003
903,0,6,22,9,7,9,7,31,3,3,9,19,5540.599999999999,-43.39999999999999,-78.65999999999995,25,3167.7999999999997,338.99999999999994,73.29299999999999
904,10,12,34,15,7,29,19,78,9,3,26,52,13614.30000000002,-4.199999999999995,-155.85000000000008,58,7504.300000000002,745.1999999999998,178.1520000000001
905,2,17,23,3,3,16,9,43,7,10,16,23,6970.499999999999,-2.6000000000000023,-84.55999999999997,27,3696.899999999999,421.30000000000007,91.01800000000001
906,2,9,28,13,6,12,4,55,5,4,21,27,7926.9,-44.2,-107.72,31,4086.0999999999995,506.09999999999997,103.11800000000004
907,1,13,30,8,9,16,8,58,7,6,23,33,8892.1,-30.300000000000008,-84.27999999999999,35,4602.599999999999,555.1999999999997,116.808
908,4,18,45,16,11,21,11,76,9,9,23,43,12241.600000000015,-59.5,-164.37000000000006,48,6690.1,739.3000000000001,160.024
909,0,8,11,2,1,5,6,22,2,6,10,10,3906.9999999999977,-20.600000000000005,-61.82999999999999,17,2120.6000000000004,227.8999999999999,50.889
910,2,8,12,1,3,7,2,20,5,3,6,10,2777.999999999999,-4.8999999999999995,-31.249999999999993,7,1279.6999999999998,189.2,35.72
911,4,13,30,10,7,24,14,67,5,8,29,37,11113.000000000011,-15.500000000000007,-125.99999999999997,47,5947.200000000001,647.7,145.57900000000006
912,1,16,25,5,4,12,7,39,12,4,13,19,6165.4,-19.000000000000004,-107.58000000000003,25,3243.800000000001,381.99999999999983,81.149
913,3,3,15,7,5,11,3,33,1,2,13,16,4909.299999999998,-18.500000000000007,-44.54999999999999,18,2575.1,303.1,64.26600000000002
914,1,2,9,3,4,7,4,20,1,1,9,12,3145.099999999999,-4.9,-1.859999999999998,12,1632.2,203.00000000000003,41.913000000000004
915,7,20,39,10,9,24,12,74,11,9,23,41,11692.500000000013,-19.399999999999995,-133.42999999999995,47,6141.1,703.8000000000002,152.18000000000004
916,1,19,45,15,11,14,8,71,10,9,21,28,10867.30000000001,-80.29999999999998,-183.67,43,5638.000000000001,703.6000000000004,139.85700000000003
917,6,10,27,9,8,17,11,58,2,8,23,20,9246.000000000007,-47.200000000000024,-119.0599999999999,32,4582.500000000001,585.9000000000001,118.212
918,4,15,34,9,10,19,11,65,5,10,24,30,10463.40000000001,-45.4,-122.2599999999999,42,5543.100000000002,638.1999999999999,137.153
919,3,5,22,12,5,10,6,38,3,2,12,22,6219.499999999998,-39.10000000000001,-103.52999999999999,27,3375.0000000000005,377.7000000000001,80.90500000000003
920,0,3,8,2,3,5,7,18,0,3,8,8,3512.6999999999985,-11.8,-42.32000000000001,15,1897.4999999999998,204.2,45.19200000000001
921,2,9,19,5,5,10,7,34,7,2,12,20,5525.599999999999,-13.0,-62.849999999999994,19,2908.7,340.8999999999999,72.38800000000002
922,4,8,18,8,2,11,6,39,5,3,16,19,5951.2,-16.799999999999997,-92.91999999999997,21,3000.899999999999,367.49999999999994,77.06600000000002
923,1,10,16,3,3,8,9,33,4,6,11,21,5840.799999999998,-11.4,-61.64000000000001,23,3177.9999999999995,335.0999999999999,76.863
924,1,13,30,13,4,7,4,44,7,6,12,20,6679.700000000001,-63.300000000000004,-153.4,25,3509.7000000000003,433.7,84.80600000000001
925,1,19,35,11,5,8,5,58,12,7,18,29,8132.100000000002,-54.300000000000026,-125.4699999999999,28,4012.7999999999997,557.4000000000002,106.97600000000001
926,3,23,43,15,5,24,15,78,12,11,26,49,13035.300000000017,-40.100000000000016,-191.43000000000015,58,7296.800000000001,753.7000000000003,171.131
927,3,1,15,9,5,5,8,28,1,0,9,13,5239.999999999998,-52.8,-94.82999999999997,19,2796.0,308.19999999999993,67.74200000000002
928,9,14,37,16,7,27,12,79,9,5,31,40,12190.600000000015,-23.89999999999999,-156.17000000000002,48,6358.200000000002,740.2999999999998,159.37800000000007
929,5,18,33,9,6,27,10,70,9,9,30,38,10719.40000000001,0.7000000000000015,-117.45999999999998,43,5691.200000000001,640.6,140.22800000000004
930,1,8,24,9,7,5,1,34,2,6,7,15,4804.299999999998,-55.099999999999994,-82.34999999999998,19,2354.3999999999996,337.3,62.304
931,2,4,12,4,4,6,1,20,2,2,5,11,2789.199999999999,-12.999999999999998,-26.38,10,1367.7999999999997,187.10000000000002,36.620999999999995
932,9,10,28,11,7,29,9,72,5,5,31,32,10567.40000000001,20.4,-77.66999999999999,41,5454.0,645.1000000000001,137.181
933,2,20,31,4,7,13,10,54,10,10,19,28,8795.200000000003,-46.699999999999996,-121.60999999999994,30,4663.900000000001,537.6999999999999,115.30199999999999
934,4,10,41,20,11,24,15,73,6,4,24,45,12682.700000000015,-47.50000000000001,-184.63000000000005,57,7062.200000000001,726.5999999999995,164.662
935,3,12,41,17,12,23,10,70,7,5,22,45,11107.20000000001,-38.4,-123.03999999999992,48,6000.200000000001,681.9999999999998,146.769
936,1,4,9,2,3,3,3,11,1,3,1,5,1979.8,-23.299999999999997,-30.78,5,995.5,133.79999999999998,25.177
937,4,17,35,13,5,12,5,57,8,9,13,27,8408.599999999999,-68.90000000000003,-155.87999999999997,33,4275.599999999999,546.4,109.79400000000003
938,3,23,33,5,5,24,20,72,9,14,28,42,12831.200000000013,-5.200000000000008,-160.15999999999997,56,7060.5999999999985,710.9999999999998,168.786
939,2,9,20,5,6,6,3,37,2,7,12,13,5347.799999999998,-35.2,-61.850000000000016,19,2633.6,355.19999999999993,68.99899999999997
940,4,7,14,4,3,11,6,30,3,4,10,16,4913.999999999999,-1.8000000000000016,-41.64,17,2653.1,288.7,64.63000000000001
941,3,21,47,16,10,20,8,78,7,14,24,37,11698.500000000016,-79.4,-174.10999999999999,47,6023.999999999999,762.1,151.24500000000003
942,6,14,34,12,8,23,6,66,11,3,23,29,9438.400000000005,-12.500000000000004,-122.59,34,4737.300000000001,600.5000000000003,121.52
943,1,0,5,2,3,4,5,11,0,0,4,6,2320.2999999999993,-5.500000000000001,-26.839999999999993,9,1244.2,128.7,29.817999999999998
944,3,6,14,6,2,8,0,22,3,3,5,8,3014.599999999999,-17.2,-58.33999999999999,14,1609.3,192.70000000000002,38.669000000000004
945,8,13,37,13,11,27,15,76,6,7,26,39,12695.30000000002,-33.6,-149.49999999999994,50,6839.800000000001,741.0,165.231
946,2,14,23,0,9,5,4,32,4,10,6,9,5021.4,-52.099999999999994,-58.16,13,2508.7,336.09999999999997,64.86800000000001
947,5,13,31,9,9,19,13,63,5,8,25,30,10311.600000000008,-39.6,-117.78999999999992,39,5336.299999999999,634.4,134.65699999999995
948,6,24,43,11,8,15,11,71,8,16,19,26,10926.100000000013,-88.60000000000002,-190.3400000000001,33,5353.6,733.2000000000004,140.923
949,1,7,19,8,4,13,6,49,5,2,22,29,7472.099999999998,-0.5999999999999999,-85.64999999999998,34,3983.9,430.29999999999967,97.402
950,1,8,16,6,2,8,8,25,5,3,8,16,4702.699999999998,-19.999999999999996,-84.63999999999999,21,2666.0999999999995,269.9999999999999,62.065000000000005
951,3,18,35,8,9,22,10,73,8,10,31,38,11159.200000000015,-34.300000000000004,-116.17999999999999,42,5794.8,688.7000000000004,144.63000000000005
952,2,4,8,3,1,5,2,14,2,2,4,6,2124.5,-8.399999999999999,-34.260000000000005,8,1095.4,135.1,28.328999999999994
953,1,14,44,16,14,21,17,75,9,5,28,38,12853.000000000018,-81.60000000000001,-196.6700000000001,51,6803.500000000001,787.0,167.17499999999998
954,3,13,43,16,14,19,10,72,4,9,21,36,11388.60000000001,-75.50000000000001,-133.40999999999997,47,6059.200000000001,725.7,149.75299999999993
955,0,3,9,4,2,14,11,26,3,0,14,26,5111.299999999999,31.8,-28.64999999999999,25,2885.3999999999996,267.39999999999986,67.62700000000001
956,5,14,26,5,7,17,6,59,7,7,23,28,8526.500000000004,-13.399999999999999,-74.62999999999995,28,4243.200000000001,533.9999999999999,110.52
957,2,15,30,12,3,19,15,70,8,7,33,42,11509.800000000012,-28.19999999999999,-145.60999999999987,47,6171.3,676.2,150.96400000000003
958,5,14,34,9,11,21,12,78,6,8,30,36,11888.700000000015,-33.7,-86.35999999999996,45,5988.900000000002,747.9000000000001,154.49400000000009
